"","X1","WST","MKC","long_distance","Fx","Fy","MI_X","MI_Y"
"96",2009-05-20,0.854106533718184,0.952838969903816,"WST",0.19047619047619,0.285714285714286,0.21142762513486,0.487748690710114
"97",2009-05-21,0.835476252951981,0.94570276140242,"WST",0.155844155844156,0.298701298701299,0.149326011001417,0.565599373840687
"98",2009-05-22,0.841511414326948,0.958113558796153,"WST",0.645021645021645,0.80952380952381,0.43629666425,0.778118094505382
"99",2009-05-26,0.855680923642089,0.960285448340056,"WST",0.770562770562771,0.623376623376623,0.738401484185099,0.43735289481117
"100",2009-05-27,0.846759380739963,0.939807632640397,"WST",0.337662337662338,0.0822510822510823,0.754720004940758,0.0455070857367958
"101",2009-05-28,0.835476252951981,0.936704933291964,"WST",0.29004329004329,0.428571428571429,0.247343491056616,0.561472515751277
"102",2009-05-29,0.848071372343217,0.946943841141793,"WST",0.744588744588745,0.774891774891775,0.604001936610281,0.67073715461527
"103",2009-06-01,0.87011283127788,0.946013031337263,"WST",0.865800865800866,0.493506493506494,0.899426779666215,0.225818355955843
"104",2009-06-02,0.892679086853844,0.953769779708346,"WST",0.865800865800866,0.735930735930736,0.81217748506327,0.515574982769184
"105",2009-06-03,0.892154290212543,0.95408004964319,"WST",0.545454545454545,0.545454545454545,0.495551954266526,0.495551954266526
"106",2009-06-04,0.888218315402782,0.959044368600683,"WST",0.463203463203463,0.688311688311688,0.297509564334879,0.730217258568001
"107",2009-06-05,0.878247179218053,0.95687247905678,"WST",0.324675324675325,0.463203463203463,0.268945471563345,0.570861059126604
"108",2009-06-08,0.868013644712674,0.963388147688489,"WST",0.32034632034632,0.731601731601732,0.139513927419128,0.848346224755336
"109",2009-06-09,0.866176856468119,0.957803288861309,"WST",0.497835497835498,0.354978354978355,0.5862792114573,0.284552966375562
"110",2009-06-10,0.882445552348465,0.95687247905678,"WST",0.805194805194805,0.493506493506494,0.840701207271348,0.262026716993051
"111",2009-06-11,0.895565468381002,0.968042196711139,"WST",0.744588744588745,0.787878787878788,0.594201552692647,0.690129216578629
"112",2009-06-12,0.897664654946208,0.991932981694074,"WST",0.575757575757576,0.939393939393939,0.246445582556391,0.950644978490216
"113",2009-06-15,0.896615061663605,0.974247595408005,"WST",0.536796536796537,0.121212121212121,0.84416917974048,0.0429509339329091
"114",2009-06-16,0.893203883495146,0.963698417623332,"WST",0.476190476190476,0.203463203463203,0.710110306793421,0.123102091591943
"115",2009-06-17,0.900813434794017,0.970834626124729,"WST",0.658008658008658,0.731601731601732,0.51245923815044,0.66537435138731
"116",2009-06-18,0.906586197848334,0.99720757058641,"WST",0.627705627705628,0.952380952380952,0.283229135744144,0.956294748110525
"117",2009-06-19,0.906848596168985,0.99906919019547,"WST",0.558441558441558,0.614718614718615,0.462927862393836,0.576628649118277
"118",2009-06-22,0.883757543951719,1.01768538628607,"WST",0.125541125541126,0.896103896103896,0.0160764454774069,0.981810107328168
"119",2009-06-23,0.872999212805038,1.01582376667701,"WST",0.307359307359307,0.484848484848485,0.234291385139046,0.614107700771103
"120",2009-06-24,0.881395959065862,1.00310269934843,"WST",0.67965367965368,0.177489177489178,0.884729823467095,0.0557350770125244
"121",2009-06-25,0.899763841511414,1.00248215947875,"WST",0.83982683982684,0.502164502164502,0.872175846268156,0.249892670108697
"122",2009-06-26,0.910259774337444,1.00992863791499,"WST",0.718614718614719,0.731601731601732,0.597526670280635,0.625238476716401
"123",2009-06-29,0.913408554185253,1.0164443065467,"WST",0.588744588744589,0.722943722943723,0.426638458856415,0.696798361468483
"124",2009-06-30,0.914458147467856,1.0093080980453,"WST",0.567099567099567,0.307359307359307,0.706408170677609,0.191880203620399
"125",2009-07-01,0.921280503804776,1.03164753335402,"WST",0.645021645021645,0.926406926406926,0.332564905613312,0.924685704040715
