"","X1","ARUN","MCRS","long_distance","Fx","Fy","MI_X","MI_Y"
"100",2009-05-27,2.49618320610687,1.52916416115454,"MCRS",0.294372294372294,0.718614718614719,0.17874275735222,0.829133118419539
"101",2009-05-28,2.43511450381679,1.55742633794348,"MCRS",0.303030303030303,0.779220779220779,0.164251325382788,0.877546005143849
"102",2009-05-29,2.48473282442748,1.57065544197234,"MCRS",0.70995670995671,0.653679653679654,0.677917459827945,0.573864595811356
"103",2009-06-01,2.56488549618321,1.68430547203848,"MCRS",0.757575757575758,0.96969696969697,0.350312343863977,0.972414728572456
"104",2009-06-02,2.6030534351145,1.68370414912808,"MCRS",0.666666666666667,0.528138528138528,0.685621794360409,0.447275343046475
"105",2009-06-03,2.61450381679389,1.65724594107035,"MCRS",0.597402597402597,0.316017316017316,0.702578982678342,0.242079772281016
"106",2009-06-04,2.68320610687023,1.69512928442574,"MCRS",0.727272727272727,0.800865800865801,0.602596503693381,0.755803345180378
"107",2009-06-05,2.80152671755725,1.6873120865905,"MCRS",0.831168831168831,0.458874458874459,0.885872391381445,0.270890260826875
"108",2009-06-08,2.87786259541985,1.68009621166566,"MCRS",0.731601731601732,0.458874458874459,0.786469497291675,0.332897984154531
"109",2009-06-09,2.90839694656489,1.69031870114251,"MCRS",0.640692640692641,0.619047619047619,0.610103845884902,0.571742360236042
"110",2009-06-10,2.91221374045802,1.66265784726398,"MCRS",0.584415584415584,0.303030303030303,0.695191637281245,0.232986703499607
"111",2009-06-11,2.97328244274809,1.68069753457607,"MCRS",0.70995670995671,0.67965367965368,0.663682134111397,0.606770882828983
"112",2009-06-12,2.89312977099237,1.665664461816,"MCRS",0.285714285714286,0.38961038961039,0.288651693616239,0.480082684957557
"113",2009-06-15,2.74045801526718,1.59831629585087,"MCRS",0.12987012987013,0.112554112554113,0.26963584547919,0.209901334990338
"114",2009-06-16,2.67557251908397,1.5838845460012,"MCRS",0.303030303030303,0.38961038961039,0.310399906504609,0.46888594003074
"115",2009-06-17,2.74045801526718,1.57546602525556,"MCRS",0.727272727272727,0.445887445887446,0.786459635474375,0.321552517265307
"116",2009-06-18,2.73664122137405,1.58929645219483,"MCRS",0.562770562770563,0.662337662337662,0.490953222837669,0.664566356732996
"117",2009-06-19,2.88167938931298,1.59049909801563,"MCRS",0.865800865800866,0.554112554112554,0.897885273464316,0.3332074958864
"118",2009-06-22,2.90458015267176,1.52675886951293,"MCRS",0.623376623376623,0.112554112554113,0.835489204422906,0.0538919505102697
"119",2009-06-23,2.95801526717557,1.49789536981359,"MCRS",0.701298701298701,0.268398268398268,0.823026155133218,0.161655173966351
"120",2009-06-24,3.19083969465649,1.53337342152736,"MCRS",0.961038961038961,0.80952380952381,0.951121583303329,0.456789046340871
"121",2009-06-25,3.27862595419847,1.57245941070355,"MCRS",0.731601731601732,0.818181818181818,0.592867428203278,0.776955718282971
"122",2009-06-26,3.31297709923664,1.4588093806374,"MCRS",0.640692640692641,0.0346320346320346,0.910018273213404,0.00959083562977081
"123",2009-06-29,3.32824427480916,1.53517739025857,"MCRS",0.601731601731602,0.943722943722944,0.270756833181228,0.964017810735443
"124",2009-06-30,3.33587786259542,1.52254960914011,"MCRS",0.588744588744589,0.402597402597403,0.65214949516284,0.341024590851022
"125",2009-07-01,3.30916030534351,1.55502104630186,"MCRS",0.497835497835498,0.796536796536797,0.333378224573143,0.841886658690982
