"","X1","SCG","WEC","long_distance","Fx","Fy","MI_X","MI_Y"
"106",2009-06-04,0.844102282100632,0.952985425481899,"SCG",0.571428571428571,0.670995670995671,0.424584064245908,0.677186485124449
"107",2009-06-05,0.8490514160022,0.956746591443348,"SCG",0.692640692640693,0.658008658008658,0.633964768344667,0.539820218353263
"108",2009-06-08,0.836403629364861,0.949459332393042,"SCG",0.168831168831169,0.29004329004329,0.15767433749274,0.603662277319009
"109",2009-06-09,0.829254880395931,0.926892336624354,"SCG",0.285714285714286,0.0779220779220779,0.833116961474006,0.0330727450670274
"110",2009-06-10,0.837503436898543,0.931593794076164,"SCG",0.766233766233766,0.696969696969697,0.721494562066944,0.516462497068047
"111",2009-06-11,0.851800934836404,0.950634696755994,"SCG",0.848484848484849,0.922077922077922,0.473847068961672,0.876587384945467
"112",2009-06-12,0.861974154522959,0.966149506346968,"SCG",0.805194805194805,0.878787878787879,0.514260356627583,0.825633257157061
"113",2009-06-15,0.854000549903767,0.944992947813822,"SCG",0.272727272727273,0.0865800865800866,0.7949169825977,0.0460473394592184
"114",2009-06-16,0.854275501787187,0.940996708979784,"SCG",0.506493506493506,0.350649350649351,0.644040441573426,0.251895316813281
"115",2009-06-17,0.860874346989277,0.947343676539727,"SCG",0.727272727272727,0.735930735930736,0.609658791638832,0.635571629305758
"116",2009-06-18,0.875446796810558,0.952750352609309,"SCG",0.848484848484849,0.714285714285714,0.847029491638157,0.413351084917246
"117",2009-06-19,0.860874346989277,0.945698166431594,"SCG",0.151515151515152,0.29004329004329,0.128730575681608,0.644614193031577
"118",2009-06-22,0.874346989276877,0.951104842501175,"SCG",0.83982683982684,0.714285714285714,0.832806050287603,0.429550303492851
"119",2009-06-23,0.86279901017322,0.933004231311707,"SCG",0.186147186147186,0.108225108225108,0.570284080045086,0.148404597698248
"120",2009-06-24,0.865273577124003,0.943347437705689,"SCG",0.619047619047619,0.805194805194805,0.340899259226826,0.840034098617043
"121",2009-06-25,0.884795160846852,0.958862247296662,"SCG",0.891774891774892,0.878787878787879,0.739374353350655,0.66555516315434
"122",2009-06-26,0.883145449546329,0.956511518570757,"SCG",0.441558441558442,0.415584415584416,0.475708536788787,0.40756594873947
"123",2009-06-29,0.896068188067088,0.968030089327692,"SCG",0.835497835497836,0.835497835497836,0.681269330299011,0.681269330299011
"124",2009-06-30,0.892768765466043,0.956981664315938,"SCG",0.411255411255411,0.207792207792208,0.704887584865439,0.128435735757621
"125",2009-07-01,0.906241407753643,0.975317348377997,"SCG",0.835497835497836,0.904761904761905,0.505905388029881,0.849559047496661
