"","X1","SRCL","ABT","long_distance","Fx","Fy","MI_X","MI_Y"
"83",2009-05-01,0.90733004177744,0.775205377147125,"ABT",0.783549783549784,0.337662337662338,0.863067421696789,0.158448697894972
"84",2009-05-04,0.908659323965059,0.806198655713219,"ABT",0.554112554112554,0.987012987012987,0.168559533495305,0.993820110679374
"85",2009-05-05,0.900493733383973,0.816467513069455,"ABT",0.341991341991342,0.800865800865801,0.156151431007879,0.875916503654526
"86",2009-05-06,0.894417014812002,0.801530993278566,"ABT",0.398268398268398,0.116883116883117,0.709614412846179,0.0699718824690359
"87",2009-05-07,0.875617166729966,0.833084391336818,"ABT",0.19047619047619,0.987012987012987,0.0219895272745018,0.997779850470047
"88",2009-05-08,0.887960501329282,0.838872292755788,"ABT",0.774891774891775,0.683982683982684,0.726581519127938,0.549564532622699
"89",2009-05-11,0.9369540448158,0.837752053771471,"ABT",0.96969696969697,0.489177489177489,0.984263250103515,0.166361504161277
"90",2009-05-12,0.919673376376757,0.847834204630321,"ABT",0.194805194805195,0.796536796536797,0.057348067334778,0.920408784730171
"91",2009-05-13,0.913976452715534,0.849514563106796,"ABT",0.406926406926407,0.584415584415584,0.30949064140367,0.628132952491555
"92",2009-05-14,0.950626661602735,0.833271097834205,"ABT",0.948051948051948,0.108225108225108,0.992082539986272,0.0113617299791692
"93",2009-05-15,0.989175845043677,0.808812546676624,"ABT",0.948051948051948,0.038961038961039,0.99676068906287,0.00167779293871933
"94",2009-05-18,0.997721230535511,0.806572068707991,"ABT",0.645021645021645,0.463203463203463,0.666629050293928,0.344769530568873
"95",2009-05-19,0.986327383213065,0.800597460791636,"ABT",0.281385281385281,0.341991341991342,0.296536950642273,0.429454200831303
"96",2009-05-20,0.977022407899734,0.804331590739358,"ABT",0.337662337662338,0.632034632034632,0.212464099274451,0.722365711861028
"97",2009-05-21,0.954804405620965,0.808812546676624,"ABT",0.168831168831169,0.653679653679654,0.0628702547557555,0.849434549650948
"98",2009-05-22,0.95271553361185,0.820388349514563,"ABT",0.480519480519481,0.805194805194805,0.283281389309944,0.837879824476827
"99",2009-05-26,0.970945689327763,0.832150858849888,"ABT",0.844155844155844,0.805194805194805,0.767301754986221,0.677094806023984
"100",2009-05-27,0.947398404861375,0.828790141896938,"ABT",0.151515151515152,0.432900432900433,0.0944831182071351,0.690597034296025
"101",2009-05-28,0.944929737941512,0.832710978342046,"ABT",0.467532467532468,0.636363636363636,0.354251902140968,0.654145738819501
"102",2009-05-29,0.949107481959742,0.841299477221807,"ABT",0.597402597402597,0.770562770562771,0.438472678591512,0.757278886467269
"103",2009-06-01,0.969236612229396,0.839805825242718,"ABT",0.87012987012987,0.480519480519481,0.902671171472502,0.246395991101024
"104",2009-06-02,0.960691226737562,0.842979835698282,"ABT",0.350649350649351,0.614718614718615,0.233010424516643,0.696453688629561
"105",2009-06-03,0.961830611469806,0.842419716206124,"ABT",0.554112554112554,0.489177489177489,0.542309927434329,0.424333152349367
"106",2009-06-04,0.95784276490695,0.835511575802838,"ABT",0.432900432900433,0.32034632034632,0.510686764430719,0.287153221213956
"107",2009-06-05,0.951006456513483,0.839805825242718,"ABT",0.380952380952381,0.649350649350649,0.250542236028088,0.715657756968033
"108",2009-06-08,0.939422711735663,0.835138162808066,"ABT",0.25974025974026,0.38961038961039,0.237217002593009,0.512708941406092
"109",2009-06-09,0.947018609950627,0.828043315907394,"ABT",0.645021645021645,0.32034632034632,0.745622824733446,0.19023926286593
"110",2009-06-10,0.929737941511584,0.824309185959671,"ABT",0.194805194805195,0.41991341991342,0.144626177420672,0.621141448747405
"111",2009-06-11,0.951766046334979,0.831964152352502,"ABT",0.9004329004329,0.748917748917749,0.87846082366555,0.532021889871078
"112",2009-06-12,0.943600455753893,0.848020911127707,"ABT",0.354978354978355,0.857142857142857,0.146220239487468,0.916737461937689
"113",2009-06-15,0.935814660083555,0.835138162808066,"ABT",0.367965367965368,0.164502164502165,0.601831006263152,0.131279218070363
"114",2009-06-16,0.942840865932397,0.835138162808066,"ABT",0.636363636363636,0.510822510822511,0.631190456418946,0.406288019894119
"115",2009-06-17,0.953285225977972,0.857356235997013,"ABT",0.683982683982684,0.935064935064935,0.396987534924201,0.937950392531919
"116",2009-06-18,0.963349791112799,0.889843166542196,"ABT",0.675324675324675,0.982683982683983,0.27218068216257,0.988376747995909
"117",2009-06-19,0.972274971515382,0.888349514563107,"ABT",0.662337662337662,0.484848484848485,0.675848832202812,0.361437310888719
"118",2009-06-22,0.943220660843145,0.872106049290515,"ABT",0.0865800865800866,0.116883116883117,0.197966506710936,0.347834306962454
"119",2009-06-23,0.939612609191037,0.874906646751307,"ABT",0.437229437229437,0.601731601731602,0.336155479200657,0.630251326833289
"120",2009-06-24,0.948917584504368,0.877333831217326,"ABT",0.670995670995671,0.588744588744589,0.634641432420409,0.48483745728709
"121",2009-06-25,0.972085074060008,0.896564600448096,"ABT",0.904761904761905,0.878787878787879,0.821058317467334,0.742321690686264
"122",2009-06-26,0.962969996202051,0.885548917102315,"ABT",0.341991341991342,0.216450216450216,0.499623591994726,0.210136882658785
"123",2009-06-29,0.983668818837828,0.892830470500373,"ABT",0.878787878787879,0.731601731601732,0.852979572272912,0.532418098915576
"124",2009-06-30,0.978541587542727,0.878267363704257,"ABT",0.41991341991342,0.138528138528139,0.6963270492701,0.0853573266813468
"125",2009-07-01,0.963729586023547,0.870799103808813,"ABT",0.225108225108225,0.32034632034632,0.235970809870886,0.460100869627399
