"","X1","JNJ","MDLZ","long_distance","Fx","Fy","MI_X","MI_Y"
"90",2009-05-12,0.90684253915911,0.929407461594733,NA,0.887445887445887,0.748917748917749,0.860349381287738,0.449284489213853
"91",2009-05-13,0.909315746084089,0.910387710314557,NA,0.632034632034632,0.112554112554113,0.944128821456968,0.0144825475284815
"92",2009-05-14,0.90717230008244,0.918068763716167,NA,0.41991341991342,0.748917748917749,0.18492188151784,0.848357427331516
"93",2009-05-15,0.913602638087387,0.907095830285296,NA,0.761904761904762,0.229437229437229,0.937307958995245,0.046232104660282
"94",2009-05-18,0.924154987633965,0.916605705925384,NA,0.844155844155844,0.779220779220779,0.763887493567469,0.570623049854084
"95",2009-05-19,0.921516900247321,0.916605705925384,NA,0.406926406926407,0.502164502164502,0.328685390301479,0.559688316774749
"96",2009-05-20,0.92118713932399,0.908924652523775,NA,0.502164502164502,0.281385281385281,0.6977781579684,0.162904396322345
"97",2009-05-21,0.906677658697444,0.91185076810534,NA,0.108225108225108,0.614718614718615,0.014051538299519,0.941903675214457
"98",2009-05-22,0.903050288540808,0.931236283833211,NA,0.350649350649351,0.9004329004329,0.0644695688768742,0.973725739512344
"99",2009-05-26,0.911129431162407,0.945866861741039,NA,0.805194805194805,0.844155844155844,0.618417762470938,0.739395485047456
"100",2009-05-27,0.893981863149217,0.931236283833211,NA,0.0865800865800866,0.134199134199134,0.164748589762295,0.523054914291978
"101",2009-05-28,0.899093157460841,0.944403803950256,NA,0.718614718614719,0.835497835497836,0.480056946560257,0.795834387096452
"102",2009-05-29,0.909480626545754,0.955010972933431,NA,0.844155844155844,0.805194805194805,0.739395485047456,0.618417762470938
"103",2009-06-01,0.919703215169003,0.974396488661302,NA,0.835497835497836,0.887445887445887,0.608996684456934,0.793901909245791
"104",2009-06-02,0.92679307502061,0.987564008778347,NA,0.779220779220779,0.835497835497836,0.582581913457072,0.748367419480459
"105",2009-06-03,0.925968672712284,0.980614484272129,NA,0.480519480519481,0.303030303030303,0.645467286241438,0.201940531382408
"106",2009-06-04,0.920692497938994,0.989027066569129,NA,0.294372294372294,0.748917748917749,0.0843502472764455,0.905331137944717
"107",2009-06-05,0.922176422093982,0.974030724213606,NA,0.584415584415584,0.138528138528139,0.908538164234617,0.026989421102814
"108",2009-06-08,0.917230008244023,0.972567666422824,NA,0.298701298701299,0.476190476190476,0.199098434201492,0.645150528383692
"109",2009-06-09,0.91838417147568,0.958668617410388,NA,0.575757575757576,0.164502164502165,0.882340043469082,0.0406535743460135
"110",2009-06-10,0.917724649629019,0.945501097293343,NA,0.489177489177489,0.181818181818182,0.80610992631339,0.06855826378486
"111",2009-06-11,0.924154987633965,0.9491587417703,NA,0.753246753246753,0.632034632034632,0.730434757452407,0.440575688983569
"112",2009-06-12,0.924319868095631,0.948792977322604,NA,0.545454545454545,0.484848484848485,0.547604106778276,0.405323493047181
"113",2009-06-15,0.902720527617477,0.923920994879298,NA,0.0735930735930736,0.0692640692640693,0.348291386805811,0.296446496324116
"114",2009-06-16,0.900577081615829,0.907461594732992,NA,0.41991341991342,0.116883116883117,0.846648342936979,0.0349990088726324
"115",2009-06-17,0.910140148392416,0.910021945866862,NA,0.822510822510823,0.601731601731602,0.843472940340411,0.32927566203339
"116",2009-06-18,0.919868095630668,0.945501097293343,NA,0.822510822510823,0.956709956709957,0.392714673361981,0.942419038562807
"117",2009-06-19,0.924814509480627,0.929407461594733,NA,0.705627705627706,0.125541125541126,0.957548937686554,0.0145027410336316
"118",2009-06-22,0.914921681780709,0.923555230431602,NA,0.168831168831169,0.32034632034632,0.124835443968013,0.645475613994564
"119",2009-06-23,0.907007419620775,0.937454279444038,NA,0.207792207792208,0.835497835497836,0.0276612219409924,0.970543202506486
"120",2009-06-24,0.914427040395713,0.941477688368691,NA,0.787878787878788,0.640692640692641,0.774855732618875,0.418382758775319
"121",2009-06-25,0.927782357790602,0.949890270665691,NA,0.878787878787879,0.753246753246753,0.843530246918084,0.47156196320823
"122",2009-06-26,0.933223413025557,0.934893928310168,NA,0.722943722943723,0.134199134199134,0.958582299132364,0.0158881817943524
"123",2009-06-29,0.939159109645507,0.93562545720556,NA,0.735930735930736,0.541125541125541,0.766323980936424,0.330996401779713
"124",2009-06-30,0.936521022258862,0.926847110460863,NA,0.406926406926407,0.272727272727273,0.585715942051349,0.211993331733926
"125",2009-07-01,0.940972794723825,0.973299195318215,NA,0.696969696969697,0.982683982683983,0.133813949864574,0.992890671790537
